checked,sentiment,confidence_neg,confidence_pos,confidence_neu
혜경궁이나 찾아가서 재명이 형수랑 조카한테 사죄하라 해,negative,0.98916245,0.00026618844,0.01057137
안희정 부인이 최대 피해자,negative,0.9980634,0.0002759183,0.0016606839
허경영이나 이기고 와 그리고 최대 피해자는 안희정 부인이야,negative,0.99428904,0.00044299016,0.005268001
표가 필요했구나 진심 거지 같다 상정 아,negative,0.0016276273,0.00088696566,0.9974854
아줌마 대선 그냥 접고 저번 대선에 입었던 이소룡 유니폼 입고 심플리 성 상담소나 운영하세요,neutral,0.0036871508,0.0007294392,0.9955835
당신이 뭔데 사과하라 마라 오지랖인 건가 김건희 개인의 생각일 뿐이다 피해자 코스프레라고 그 당시에도 생각하던 사람이 더 많을 수도 있을 케이스인데 그런 소신도 말도 못 하는 게 이게 민주주의 타령하는 당신네들이 말하는 세상인가 보면 눈치를 존나보며 말해야 하는 세상으로 만들고 있다 똑같은 시각으로 세상 보도록 만들고 있는 게 이 좌파 무리들,negative,0.9992397,0.00034684569,0.00041347672
MBC가 사과해야지 네 논리대로 면 온 국민이 사과해야 되니 그니까 사적인 통화 녹취를 방송은 왜 해서 난리니 ,negative,0.99888295,0.00017936819,0.00093773694
진짜 이분도 극협 되시네,negative,0.9912649,0.00092326413,0.007811839
가장 신뢰 안 가는 정치인,negative,0.9983069,0.0005604238,0.0011327286
박원순 오거돈 피해자한텐 입도 뻥끗 안 하고 외면하더니 하여튼 내로남불은 좌파 아니랄까 봐,negative,0.9992685,0.00043023657,0.00030131408
아줌마 나라를 위해 공약 연구하고 발표하기도 시간이 없는데 남 허물이나 붙잡고 캐서 행위 좀 아니다 싶게 이게 당신이 살아가는 방법인가 나라 세금 좀먹지 말고 집에서 밥이나 하지요,negative,0.9992174,0.0003981879,0.00038437897
김건희뿐만 아니라 우리 친구들 식구들 다 불륜이라고 말했다 다들 문재인에게 김지은의 칼춤에 안희정이 정치적 약자로 당했다고 생각하는데 그걸 심상정이가 희롱하는 것 같다 김지은이는 자기가 좋아하는 맘 숨기지도 않고 있었으면서 끝나고 나니까 성폭력이었어 여자는 맨날 당하기만 하니 심상정은 조선시대를 사는 여자들만 대변하냐,negative,0.99866915,0.00040438806,0.00092648104
원순 이때는 아닥하고 꼴값을 해라,negative,0.9990978,0.0002705432,0.00063156476
심상정 노회찬 의원의 정신을 이어가라 당신 정치하지 말고,negative,0.9988374,0.0005024666,0.0006601656
여자한테 보 확 찢어라는 성폭력 욕설 한 민주당 후보에겐 분노 안 하는 자칭 페미 정의당 후보,negative,0.99901855,0.0003706584,0.0006108132
무식한 것들 사과를 해야 할 사람이 있다면 전화를 몰래 녹음해서 공개한 서울 소리 유튜브와 MBC다,negative,0.999172,0.00043375147,0.0003942402
사과는 mbc가 해야지 김건희가 방송했냐,negative,0.05646028,0.00033135488,0.9432084
개인의 사고도 온 국민이 같아야 하는가 사적 대화다 긴말하지 마라,negative,0.9749223,0.0004469195,0.024630826
좌파들은 진짜 뇌구조가 다른가 말도 안 되는 생떼를 쓰고 있네 폭로한 엠비시한테 말하던가,negative,0.99926966,0.0004056331,0.00032472282
안희정 사건은 나도 김건희와 공감합니다 개인의 생각에 나도 죄의식을 가져야 하나 공산주의도 떳떳한 나라에서 518 헛소리는 처벌한다는 방식,negative,0.0006749498,0.99419445,0.0051306314
얘는 당파나 사상에 상관없이 하는 짓 전부가 재수 없어 그냥 정치권에서 하루빨리 꺼졌으면 좋겠더라 퉤,negative,0.99919826,0.00046349896,0.00033823395
성인지 감수성  희정이가 불쌍한 거 맞다,negative,0.99842036,0.0010764516,0.0005032217
심상정이 어젯밤 꿈꾼 거에 대해서도 사과해라 그래야 공평하지,negative,0.9968052,0.0001917118,0.003003156
뒷담이 새어나간 건 당사자들에게 참 유감스러운 일이긴 하다만 누가 누구에게 사과할 문제가 되나 사적인 걸 굳이 나 폭로한 촉새가 책임져야지 MBC 에겐 뭐라 안 하고 김건희만 물고 늘어지니 민주당 2중대 소리 듣지,negative,0.9991818,0.00027546834,0.00054273073
사과는 mbc가 해야죠 그리고 김건희 씨와 유석렬 후보는 사과한 것으로 알고 있는데 혹시 직접 와서 무릎 꿇고 사과하시길 바라시나요,negative,0.04299147,0.0002857012,0.95672286
정치인이 괜히 남의 애정사에 끼어들면 본인만 망신당한다,negative,0.99911433,0.0004312275,0.00045433253
섭 상정 이기사와 면상 좀 내려라  밥맛이 떨어져서 식사를 할 수가 없다  이제 지긋 지긋하다  냄비 관리 하나 잘못 해가지고 몇 년째 너무 식상한다 ,negative,0.9997495,8.5027525e-05,0.00016553639
그 당시에 정의당이 민주당을 저격하기나 했냐 민주당에 아부해서 연동형 비례대표제 얻어보려고 입 처닫고 있었던 주제에,negative,0.9985549,0.00024280332,0.0012022473
심상정 할미는 사리분별이 안 되나 미투를 시작한 것도 좌파 성추행 한 것도 좌파 성추행 당한 것도 좌파 성추행 한 놈 옹호한 것도 좌파 사적인 대화를 몰래 녹음을 한 것도 좌파 공적이라고 mbc에서 공개하면서 김지은 관련 삭제 없이 2차 가해한 것도 좌파 매체 인터넷 매체로 3차 가해하는 것도 좌파 어용 매체 심상정이 김지은을 불러내는 것도 4차 가해 너희들 목적은 김건희를 망신 주려고 히는 것이지 피해자 인권과 고통을 안중에도 없이 박살을 내는 것은 너희들이다,negative,0.999108,0.000512588,0.00037939294
놀고들 있다 안희정 안 된 것 사실 아닌가,negative,0.9986078,0.0002770539,0.0011151871
이래서 심상정을 내가 지지안해그냥가만히좀냅도라,negative,0.99873596,0.00036358766,0.0009004946
박원숭 피해자를 피해 호소인이라고 2차 3차 가해한 것들이 감히 자갈을 놀리는 게 이상한 거 아니냐 ,negative,0.99928206,0.00031856485,0.00039942126
아줌마 없는 지지율 끌어올리려고 오버하는 거 다 알아 그게 더 추잡해 이름만 정의당이라 하지 말고 행동을 좀 정의롭게 해봐,negative,0.99908304,0.00039685043,0.00052014936
박원숭 장례식장 가서 오열하던 사람이 진짜 뻔뻔스럽다 심상정 이번 미션은 야권 표 갈라치기 미션 받았냐 이번에는 몇 자리 받기로 했나 변질된 정의당 민주당 2중대,negative,0.99917835,0.00046749666,0.0003541359
극성스러운 여자들 부추겨 페루 미당은 거기가 한계다 해산해라,negative,0.99912184,0.00044339037,0.00043477627
신경 쓸 때 힘쓸 때를 모르고 움직이니 지지율이 그 꼬락서니인 거다,negative,0.9992512,0.00030963725,0.00043917345
온갖 정책과 행보가 여성에만 쏠려있으면서 저딴 게 무슨 국민을 대표하겠다고 대선에 나오냐  여자만 데리고 나라 새로 만들던가  저건 허경영보다 못한 넘임,negative,0.99913555,0.00056326203,0.00030127112
무고로 인생 망가진 주병진도 만나보고 그래라 정치화할수록 어차피 당은 망가 졌고 돈이나 처박아 먹은 거야 ,negative,0.99926513,0.00034344546,0.00039141858
심상정 님 진짜 김지은 씨가 피해자라고 생각합니까 누가 봐도 불륜 이지 최소한 거부나 거절을 한 번이라도 제대로 했어야 피해자 인척이라도 할 수 있는 거랍니다 여자들조차 불륜이라고 생각하는 그런 분 만나지 말고 박원순 피해자나 보듬어주세요 김건희 통화한 게 무슨 죄입니까 그걸 편집하는 과정에서조차 내보낸 MBC 잘못이지,negative,0.9966703,0.0006674753,0.0026622685
성폭력 피해자도 정치적으로 이용해 먹는 심상정박원숭 때 피해 호소인이라 할 때 당신은 머햇냐,negative,0.9991116,0.00024693934,0.00064148725
진짜 꼴값들 떨고 있네 안 보는 데서 누구 욕은 못 할까 공개적으로 방송한 mbc bal과 그 쓰레기 기자 기자도 아니라며 촬영기사라면 그 양치 촬영기사한테 지 ral 하라고 알겠니,negative,0.99919385,0.00046291074,0.0003432299
네가 대신 사과하면 안되겠니,negative,0.98897713,0.00029291384,0.01072986
몇이 칩 거하시길래 새로운 정의당 심상정을 보게 될 줄 알았는데 노회찬 때 정의당의 모습은 댁한테 사는 기대를 안 하는 게 좋을듯합니다,negative,0.9984345,0.00032757327,0.0012379162
사과해야지그래 사과는 김건희가 당연히 해야 되는데 상정 아 너희들 정의당은 원숭이 피해자를 조롱했던 더불어 당에는 한마디라도 제대로 해봤니 사과하는 거 봤니 그러니 2중대 말이 나오는 거다 그리고 재명이가 지 형수한테 사과하는 거 안 봤지 아직 안 했거든  더러운 입은 김건희보다 이재명이 더한데,negative,0.99848574,0.00023174827,0.0012825682
혜경궁 김 씨 과거 sns 상 광주 비하 발언 노무현 시체 팔이 발언 사과해야,negative,0.99900633,0.0003150573,0.00067862024
아이는 참 하릴없는 뭐 같은,negative,0.9977258,0.00055175705,0.0017224865
나도 안희정 마누라 불쌍하다 해는 대 사과해야겠 내 김지은 어디 공개 장소에 불러서 사과 한번 해야겠네 내 주위에 안희정 불쌍하단 말하는 사람들 천지다  안희정이 강간했냐,negative,0.9992113,0.00042579477,0.00036277284
야 이녕아 조국 사태 때 억울하게 떨어진 학생 손이나 잡아줬어야지 박원순 피해자 한번 찾아가지도 않은 녕이 지금도 지가 왜 망한지 모르면서 머리는 왜 깎니,negative,0.9988432,0.00025888951,0.00089794555
상정에 내가 a 친구랑 통화하면서 다른 b 친구를 험담하면 전화 끊고 b 친구에게 험담해서 미안하다고 사과하러 가야 되냐,negative,0.99701405,0.00020471819,0.0027812417
네가 여성인권을 생각했으면 안희정 부인을 찾아갔어야 맞지 두 연놈들 불륜이 투 환장 파티에 가장 속이 썩어 문드러진 건 죄 없는 부인 아니냐,negative,0.9992188,0.00047050367,0.00031070955
박원순의 피해자가 민주당에 의해 피해 호소인으로 폄하 당할 때 아무 소리도 않고 박원순 장례식 갔다 온 심상정 진짜 콱,negative,0.9990984,0.00044326874,0.00045826432
이런 건 약 없나 좀 쉬세요 쭉,negative,0.8128985,0.007613735,0.17948776
얜 뭔데 아가리 날리지,negative,0.99926716,0.00025159426,0.0004812679
그 입 다물라 그러고도 무사할 줄 아냐,negative,0.99911505,0.00035125774,0.00053371035
재벌인데 재벌 아닌 척하는 것 사과해야 함정 의당인데 불의 달인 것 사과해야 함 가난한 척 여자 인권 위하는 척 표팔이 한 것 사과하고 난 말 하세요,negative,0.9992048,0.00038994063,0.00040526938
23 주제에 ,neutral,0.0008969245,0.000180443,0.99892265
2차 가해한다고 거품 무셔야죠 너무 얌전하시네,negative,0.99715996,0.00023975251,0.0026002387
집에서 칩거하면 고작 생각해낸 게 김건희냐 문재인 도와 나라 말아먹은 ㅡㅡ,negative,0.99740416,0.00025579947,0.0023400504
누가 봐도 불륜,negative,0.99855787,0.00028488095,0.001157268
정의 없는 정의당 쉬면서 고작 산개한 게 이거냐 이번 선거로 영원히 문 닫겠군,negative,0.99911064,0.0005203681,0.00036893552
김지은만 쏙 빼고 미투인들한테 사과는 제대로 해야지 또 삼성 코스프레하고 나와 연약한 척 갸녀린척 가증 떨지 말고,negative,0.9991092,0.0005699111,0.00032085483
마지오나는시다가어들시다정상심ㅡㅡ,negative,0.99547297,0.00074170076,0.0037853788
너무 싫다 심 상점,negative,0.9987954,0.0005053012,0.0006992156
불륜이잖아요,negative,0.9922774,0.00016108507,0.00756145
연애하다가 해달라는 대로 안 해줘서 신고한 주제에 제대로 정신 박힌 여자면 처음 당하자마자 신고했겠지 즐길 거 다 즐기고 선 피해자라고 발광한 주제에 뭔 사과야,negative,0.9991316,0.00025526277,0.000613168
김지은 씨는 안희정 와이프에게 무릎 꿇고 사과해라,negative,0.99871576,0.00022931487,0.0010550154
정의당이 왜 나락으로 가는지 알겠지,negative,0.99909496,0.00028782917,0.0006171306
주적이 미사일을 쏴대는데 말 한마디 못하는 아줌마 너의 정체는 뭐고 민주당 딸랑이가 직업이냐,negative,0.9993156,0.0003275042,0.00035691104
정의당도 이제 없어 저라,negative,0.9933722,0.00027950027,0.006348296
안희정이 석방하고 복권식 켜서 정신 못 차리는 여성분들을 참 교육할 수 있는 기회를 만들어 줍시다,negative,0.99786866,0.0006158983,0.0015153569
사석에서 한 말   몰래 녹음한 것 을 일요일 황금 시간에 세상에 다 방송 한 MBC 가 사과해야지,negative,0.9778776,0.0005573365,0.02156502
심상정이 허경영보다 지지율 안 나오는 이유 박창진같이 대한항공 갑질에 투쟁해서 노동인권 챙긴 사람들은 갖다 버리고 유호정 장혜영 강민지 자신의 데칼코마니 똘마니들 낙하산으로 꽂은 뒤 여성 여성 여성 페미 페미 페미 이것만 죽어라 외침 노동이 제1의 가치가 돼야 하는 게 진보 정당인데 지금 정의당은 여성의 당  녹색당이란 다른게 없어,negative,0.9990539,0.00050786143,0.00043826908
이 정도 민심이면 심상정이 먼저 손절할 만도 한데 찢 지지하는 자들 인성도 알만하네요,negative,0.99851876,0.000859487,0.0006217603
사적 대화 유출인데 멀 사과하냐 유출한 놈이랑 퍼트린 민주당에 가서 사과받아라 ,negative,0.9993104,0.00027675013,0.00041286935
병심아 좀 닥쳣,negative,0.9990545,0.00025344518,0.0006920825
심상정 또 볼만 매번 차니 지지율이 이 모양이지 쯧아 제대로 된 상황 판단이 안되면 그만 은퇴해라,negative,0.99924266,0.00041261176,0.00034469986
진짜 문자 다시 봤는데 어떻게 피해자가 문자 내용이 더 많아 이모티콘에 안희정 한번 보내면 3번 답변 보내고 잘 모르겠지만 소름 끼쳐서 대답도 하기 싫을 거 같은데 상사라서 무서웠다면 최소한의 답변 정도 근데 말이 많더라 의문이 있을 수 있다 이건 개인적인 생각이 잘못이 아니라 MBC 2차 가해자다 유도 질문 기자 잘못,negative,0.9984193,0.00048764076,0.001093046
못난 것들끼리 잘 노네 상정에 너네 오빠들 현대 1차 밴드로 준재벌이라던데 네지 분은 얼마냐 절반 이상은 네 거겠지 겉으로 정의 외치며 엮어 운 짓거리 그만하고 이제 꺼져,negative,0.9990777,0.0005073996,0.00041491137
정의당 하나 물었네,neutral,0.006136689,0.00048066053,0.9933827
간통녀 불륜녀 내연녀 같은 적합한 호칭이 많은데 성폭력 피해자는 무슨 피해자야,negative,0.99890316,0.00020570276,0.0008911506
당신들도 박원순 피해자들한테 사과해라 당신들은 오히려 공개적으로 그녀들에게 2차 3차 가해하고 외면했으면서 사적인 자리에서 한 개인적 얘기를 방송 내보내 공격하나 김건희의 발언이 잘했다는 게 아니다 당신들의 이중성을 얘기하는 거다,negative,0.99861765,0.0002416863,0.0011407137
험담한걸 강제로 공개시킨 다음에 사과하라고 하네,negative,0.99918324,0.00020864145,0.00060804375
상정에 주접떨지 말고 이제는 저쪽 가서 좀 찌그러져 있어 국민 세금 축내지 말고 좀,negative,0.99927586,0.00041458782,0.00030961537
박원숭이 때는 못 본 척 오지더구먼 피해자도 가려서 받는 정의당은 그냥 사라져야 됨 2프로 받고 티브이 토론에서 안 보였으면 함,negative,0.99908936,0.0003051006,0.00060545054
이재명도 빨리 사과해랔,negative,0.8704021,0.002644885,0.12695304
심상정도 뭔가 정치색 포인트가 산으로 가는 느낌이네,negative,0.9986784,0.00046990602,0.00085171463
상정이 누나 조국이나 한마디 해주셔,neutral,0.3914946,0.0014600786,0.60704535
심상정 같은 인성 파탄 자는 하루빨리 정계에서 사라져야 한다,negative,0.99912196,0.0005487216,0.00032928176
이분은 그기는 왜 갔는지 그게 그리 중요합니까 다른 국민들에게 와닿는 곳에 가보세요,neutral,0.46856984,0.0010674777,0.53036267
김지은이 즐겼다는데 ㅡ 잘난체하던 여성 단체들은 줄리 부하이냐,negative,0.001353361,0.005443603,0.9932029
심상정 네가 표를 못 얻는 이유나 좀 생각해 봐라 간에 붙었다 쓸개에 붙었다 문재인 찬양 박근혜 비방 박원숭더듬당 펀들기 조국 수호  이따위 해와서 이젠 수습 불가여 김지은에 알랑대며 김건희 가 내려서 뭐 좀 얻을 거 같아  한심하다 한때는 바른말도 하더구먼 이제는 자리 보존이나 해볼 심사에 별짓 다하는구나,negative,0.9844924,0.00035026224,0.015157378
공식적인 자리에서 말한 것도 아니고 참내 개인적인 통화에서 한말을 가지고 2차가 해면 미안하고 고맙다는 뭐임,negative,0.99812156,0.00036951652,0.0015088082
정의당은 인물이 더럽게 없냐 쓰레기가 몇 년을 해처먹는 거냐 귀족노조 최고라 독재국가처럼 끝까지 해처먹을 듯,negative,0.99914527,0.00049196515,0.0003628383
지인이랑 사적 통화하면서 자기 생각도 못 말함 북한임 아니 무슨 건희 씨가 기자회견한 것도 아니고,negative,0.945013,0.00046985302,0.054517124
이건 사상의 자유에 대한 전면 부정인데  난 네 둘이 사과해야 한다고 봐,negative,0.9977042,0.00019126991,0.0021045161
현대자동차 1차 밴더 준재벌 심상정 윤미향보다 더 나쁜 인간,negative,0.99869615,0.0007312984,0.0005725157
이재명 가정폭력 피해자 형수 만난 심상정 이재명 반드시 사과해야라는 기사도 볼 수 있으면 좋겠습니다 심상정 씨,negative,0.99808633,0.0003843287,0.0015294102
박원순 오거돈 피해자한테 피해 호소인이라 칭하는 그들한테는 말 한마디도 못하는 선택적 여성인권의 전사 심상정,negative,0.99846375,0.00052112486,0.0010151397
사과하지 마 김 서희는 정말 싫은데 안희정 흐ㅏ쌍안 것 맞지,negative,0.99878603,0.00054144574,0.00067264814
방송국 나와서 공론화한 게 누군데 그런 소리 할 거였으면 변호사 사서 조용히 처리했어야지,negative,0.9969007,0.00018372004,0.0029155728
박원숭피해자한텐 피해 호소인으로 프레임 씌우더니 성폭행인지 불륜인지 국민적 공감대가 없는 사안에 사적 대화를 이유로 사과하래 네 이거야 원 지인이랑 문재인 욕하면 문재인한테도 사과해야 됨,negative,0.9993187,0.00028169193,0.0003995367
안희정 박원순 오거돈 성폭력 사건 때 주저하면서 논평도 내지 않던 정의당 기억한다 한참 뒤에야 여론 눈치 보면서 뻐놘 얘기 내놓고 잠잠했지 보수가 그랬으면 아마 당사 앞에 텐트 치고 집단 단식도 했을 텐데 1중대 사건이라고 논평도 안 내고 눈치 보던 가짜 진보 조미 향도 너네가 키운 악마야,negative,0.9885992,0.0007680597,0.010632827
안희정이 잘했다고 한 게 아니고 그냥 불쌍하다 했잖아 그래 김지은 씨 당신도 불쌍해요 안희정 김지은 씨 두 분 다 국민들께 사과나 하세요,negative,0.9992424,0.0003539327,0.00040367592
심상정아 무슨 낯짝으로 김지은 씨 만났냐 박 원숭이 피해자는 피해 호소인 소리 듣고 있었는데 민주당을 향해선 입도 뻥긋 못한 양반이 이제 와서 김지은 만나서 위로 좀 해드렸냐  정의당 그냥 문 닫아라 노회찬이 지하에서 울고 있것다 민주당 부하이라면서,negative,0.99858725,0.0003433087,0.0010694376
쯧쯧 개인의 사고도 사과 나도 그럼 사과해야 하니 할 거 없으니 대선판에서 이 짓거리,negative,0.9992943,0.00034962752,0.00035605507
사적 대화를 공론화한 방송사 기자들이 사과해라 누구나 사적으로 누구든 욕하고 응원한다 내가 문 씨 욕하는 거 들으면 문 씨 뒤로 나자빠진다,negative,0.99831617,0.00018191933,0.0015019357
국회의원 자격 없다 최소한 똥 된장은 가리자,negative,0.99912757,0.0005190348,0.00035338497
김건희는 사과도 사과지만 도대체 수사는 언제 받냐 공정하게 해라,negative,0.99748445,0.0002567966,0.0022586735
이러니 2,neutral,0.0024881235,0.00027284183,0.997239
희정이 마누라는 여자가 아니냐 지은이만 여자고 그들의 놀이에 제일 피 본 사람은 희정이 마누라다,negative,0.002052102,0.0005801109,0.9973678
 사담 공개한 건데 너는 친구랑 전화할 때 남 욕 안 해봤니 뭔 사과야,negative,0.9810517,0.00035610018,0.018592173
상정에 진짜 돌았나 사적으로 얘기한 걸 자기들 정치적 목적을 이해 대대적으로 방송해서 김지은 씨를 끄집어 낸 MBC와 그 얍삽한 기자 놈 뒤에서 부추기는 내로남불 더 담당이 사과해야지 네가 이러니 허경영한테도 밀리는 거 아니겠냐,negative,0.999206,0.0005073019,0.00028669817
아줌마 진중권이는 왜 받아들이나 이러니 정의당이 쓰레기 됐지,negative,0.9991748,0.0005344761,0.00029072774
불륜녀 보고 피해자라니,negative,0.998987,0.00022080602,0.0007922223
아 그래서 원숭이 추행 건에 대해서는 아구창 묵념하냐,negative,0.99907494,0.00022661433,0.00069839717
심상정 뭘 몰라도 한참 모르네 사과를 왜 김건희가 해야 하나 굳이 사과받고 싶다면 Mbc 백은 종에게 요구해야지 그리고 안희정과의 형 얘기는 김지은 본인이 방송에 출연해 세상에 널리 퍼트려 놓고선 2차가 해는 무슨 말 같지도 않다,negative,0.9957897,0.00024940495,0.003960864
심상정 씨 프레임을 바꿔 보는 건 어때,neutral,0.0048834714,0.0009819918,0.9941346
허경영부터 이기고 대선후보라고 해라 정당 후보가 사기꾼보다 지지율이 떨어지는데 쪽팔리지도 않냐,negative,0.007269633,0.00943261,0.9832977
여당에서 일어나는 미투는 돈을 안 주니 일어나는 것이고 야당은 돈을 주니 미투가 없다 김건희 님 생각,negative,0.9955283,0.00025525046,0.004216413
심상정 죵 나 깨네 수준하곤 ,negative,0.9990633,0.00030361727,0.0006330867
김건희는 사과가 가이니라 경력 허위 조작 주가조작 빵 가야지 뭔 소리,negative,0.9991559,0.0003091501,0.00053488783
유도질문에 넘어가 털어놓은 사담을 꼭 사과받아야 한다는 정의의 탈을 쓴 물의 당 대표 심상정 씨 지난번 박원순이나 오거돈 성추행 사건 때 피해 호소인이라고 떠들어대던 2차 가해자들 틈에 끼워 방관하고 있었던 건 어떻게 봐야 하나 사과조차도 선택적 사과가 필요한가 제발 정의란 위선의 가면을 벗어던지고 본래의 모습인 더블어인면수심당 2중대로 돌아가길,negative,0.998135,0.00023256805,0.0016323337
다른 사람은 다 말해도 당신은 주둥이 닥쳐라 당신이 한 번도 얘기한 적 있는가 박원순 안희정 윤미향 조국 등 정의는 개나 줘라,negative,0.99928004,0.0003617083,0.00035837071
그걸 방송하지 마래도 지도 이익 때문에 방송한 MBC한테 사과받아라,negative,0.99918896,0.00026339837,0.0005477244
사과는 MBC가 해야지 사적으로 얼마든지 할 수 있는 거잖아 생각을 말한 건데 피해자는 안희정 부인,negative,0.055189837,0.0010066277,0.94380355
노지리 야 박원숭피해자에게 피해 호소인 발언한 민주당 여자들한테나 찾아가 사과받아내라 어찌 같은 일인데 저리 내로남불이야 고민정 보고 있냐,negative,0.9992937,0.00039669382,0.00030962267
안희정은 그렇게 보내놓고 박원순은 왜,negative,0.9984125,0.00019092587,0.0013965606
심상정 씨 당신 일일이 사적 대화 다 녹음하고 까발려볼까,negative,0.99843556,0.00027259716,0.0012918755
심상정이 대통령감이 아닌 이유를 보여주는 행보 너무 가볍다 입도 가볍고 거동도 가볍다,negative,0.9185056,0.06472586,0.0167685
이젠 다들 표를 위해서 이판사판 이구나,negative,0.99901104,0.00034230208,0.00064669235
페미니즘 여가부 독도 위안부 이런 걸로 분열시켜 먹고사는 더불어 정의당,negative,0.9990969,0.00032937716,0.00057371217
httpsmdcinsidecomboardimmovables2188922 위 자료에 따르면 안희정은 성폭행이라기보다 김지은이 좋아했던 거라 그냥 불륜인 거 같은데 저 반응은 성폭행 당하는 여자에게서는 나올 수 없는 반대 반응이야 심상정이 틀렸네 안희정 그만 때려라,negative,0.99034506,0.0004644042,0.009190497
여자는 좋아요  좋아서 할 땐 조용하다 남자가 멀리한듯싶으니까 바로 돌아서서 비수 꽂아도 괜찮으니까,positive,0.00022323002,0.99946684,0.00030989878
골수까지 더러운 인간,negative,0.9991373,0.00054468145,0.00031802547
차라리 허경영이 낳겠다,neutral,0.0016136315,0.004390427,0.9939959
불륜인지 성폭행인지는 판단할 수 있다,neutral,0.0061228513,0.00065752154,0.9932197
불륜을 미투로 둔갑시킨 대단한 여자 여가 부 폐지,negative,0.9991997,0.00041654284,0.0003837766
심상정 개똥 같은 소리 하네 그런 거 신경 쓸 때냐 지지율은 5도 안되는 게  가서 허경영한테 토론하고 이기고 와라,negative,0.9992501,0.00042231393,0.00032756274
화가 난다 난 안희정이가 불쌍한데 자기들끼리 불륜 해놓고 잘들 놀고 있네,negative,0.99872845,0.00023748486,0.0010340724
김지은 씨 방송한 mbc가 사과해야지 개인이야 무슨 소리를 못하나 심상정 작은이 문제요,negative,0.9963941,0.00020273951,0.003403171
절대 tv 토론에 부르지 마라 지지율도 없다 그리고 또 태세 전환 진짜 꼴 보기 싫다,negative,0.99795294,0.00023835283,0.0018086849
눈이 단춧구멍이라서 그런가 시야가 굉장히 좁네 그러니까 노회찬이 뇌물 받아 가면서 만든다 총선 한 번에 말아먹지 정계은퇴하고 시위나 다니시는 게 어떨지,negative,0.9995023,0.00015497342,0.00034268099
네가 나눈 사적 대화 기분 나쁘다 사과해라 심상정,negative,0.9986119,0.00028375516,0.0011043032
정의당 심상정 사과한 거 며칠 지났냐 진짜 또 민주당 찌꺼기 또 저러네,negative,0.96771127,0.00024634335,0.032042466
그러니 지지자가 없지,negative,0.9962192,0.0004900038,0.0032908309
정의당 너흰 지지율이 땅을 기고 있는 이유 아직 모르는구나 그럼 지지율 땅을 파고 들어가겠다 ,negative,0.9961165,0.000337067,0.003546342
정의 당 대표란 자가 현실을 직시 못하고 하니 허경영보다 낮은 지지율이 지,negative,0.9981242,0.00067691173,0.0011989403
그저 웃지요 사과는 얼어 죽을 mbc가 해야지 친한 사람끼리 전화하면서 남 흉보는 거 녹취한 놈이나 그걸 공중파로 내보낸 놈이 더 사악한 거 아니냐 너희들은 남 흉 안 보냐 아니 흉이 아니라 생각을 말한 걸 왜 사과해야 되는데 육갑들 떨고 있네 진짜,negative,0.025166007,0.0014053623,0.97342867
사담을 정치적 목적으로 공개한 것들을 비난해야지 뭘 비난하는 거냐 그 지속된다는 이미 밝혀진 사실을 왜곡하고 조롱하는 것들이 진짜 문제지 이미 친했던 사람의 미투 사건에 대해 옹호하는 사견이 문제가 된다면 공감 능력에 문제가 있는 거다 뇌물을 받고 자살한 정치인에 대해서는 사견이 있다고 주변에서 비난하든 대책도 없고 그렇다고 배려도 없이 약자를 위로하는 척하며 뒤로 정치적 이점을 계산하는 전형적인 정치인의 모습 이거에 실망하는 거다 대체 성폭력 피해자를 언제까지 소환해 폐를 끼쳐야 되는 거냐 범 진보 쓰레기들아,negative,0.9987392,0.0001871013,0.001073691
민주당 손 한 번 잘못 잡았다가 무색 무미 무의미 정당된 정의당,negative,0.99875116,0.0006476661,0.0006010945
이분 허경영 님한테 지는 이유가 뻔한데 자꾸 이럼,negative,0.833404,0.015322745,0.15127319
김건희가 사과할 필요가 뭐가 있어 그 기자 양반이 사과를 해야지 이간질이 더 나쁘다,negative,0.9992704,0.0003089939,0.00042059997
박원순 성폭력 피해자 먼저 만나고 그딴 소리 해라,negative,0.9991937,0.00026876433,0.0005374992
대가리가 네모인 거냐 동자 개인 거냐 사적 통화가 잘못된 거냐 그걸 오픈시킨 서울의 소리와 mbc가 잘못한 거냐 전화로 대통령 욕을 해도 이상할게 없는 건 대형 수를 찢는 것에 대해선 한마디 말도 못 하고 정치권 우습네 심상정 다시 봤다,negative,0.9992507,0.00038855494,0.00036064634
역시 민주당의 비데  눈치가 이래 없어서 어떻게 정치하냐 쟤 뽑아주는 지역구민들도 진짜 특이하네,negative,0.99923897,0.00029726312,0.0004637146
자기들이 까라고 해서 나온 불란인 덴 책임은 왜 김건희가 떠안어야 되는 건데,negative,0.9990251,0.00020394126,0.0007710328
그냥뒷담화였다구요그냥 험담 더구먼 뒤에서는 나라님 욕도 하는구먼요 님은 혹시 더한 거 아닌가요,negative,0.004954953,0.00021223925,0.99483275
이는 건희가 사과할 것이 아니라 방송한 MBC가 사과할 문제지 사석에서 무슨 말인들 못하나 이를 대중에게 공개해서 당사자에게 피해를 준 MBC 책임이지 언론사들이 자신들의 행위에 대한 책임을 지지 않으니 언론개혁이 필요하다고 하는 거 아니겠나,negative,0.9976477,0.00026493444,0.0020872739
사적을 자기 생각도 말 못 해 앞으론 지인이랑 얘기할 때 거짓말해야겠네 강제 방송 당했다 엠비에 씨한테 사과하라고 해라,negative,0.99923503,0.00026985418,0.000495195
